1.3768	2.83E-15
1.3839	3.10E-15
1.3909	3.40E-15
1.3979	3.71E-15
1.4049	4.06E-15
1.4119	4.43E-15
1.4189	4.84E-15
1.426	5.28E-15
1.433	5.75E-15
1.4405	6.31E-15
1.4481	6.91E-15
1.4557	7.57E-15
1.4632	8.28E-15
1.4708	9.06E-15
1.4783	9.90E-15
1.4859	1.08E-14
1.4937	1.18E-14
1.5016	1.29E-14
1.5094	1.42E-14
1.5173	1.55E-14
1.5251	1.69E-14
1.533	1.84E-14
1.5408	2.01E-14
1.5487	2.19E-14
1.5572	2.40E-14
1.5657	2.63E-14
1.5742	2.88E-14
1.5827	3.15E-14
1.5912	3.44E-14
1.5997	3.76E-14
1.6082	4.10E-14
1.6174	4.51E-14
1.6266	4.94E-14
1.6357	5.42E-14
1.6449	5.94E-14
1.654	6.50E-14
1.6625	7.07E-14
1.6717	7.72E-14
1.6809	8.44E-14
1.69	9.21E-14
1.6998	1.01E-13
1.709	1.10E-13
1.7181	1.20E-13
1.7279	1.31E-13
1.7378	1.44E-13
1.7476	1.57E-13
1.7581	1.73E-13
1.7685	1.89E-13
1.779	2.08E-13
1.7895	2.28E-13
1.7999	2.49E-13
1.8104	2.73E-13
1.8209	2.98E-13
1.8313	3.26E-13
1.8418	3.56E-13
1.8529	3.90E-13
1.864	4.28E-13
1.8752	4.68E-13
1.8863	5.12E-13
1.8974	5.60E-13
1.9092	6.15E-13
1.921	6.75E-13
1.9327	7.39E-13
1.9445	8.10E-13
1.9563	8.86E-13
1.9681	9.69E-13
1.9805	1.06E-12
1.9929	1.17E-12
2.0054	1.28E-12
2.0178	1.40E-12
2.0302	1.53E-12
2.0426	1.67E-12
2.0557	1.84E-12
2.0688	2.01E-12
2.0819	2.20E-12
2.095	2.41E-12
2.1087	2.65E-12
2.1225	2.90E-12
2.1362	3.18E-12
2.1502	3.49E-12
2.1639	3.82E-12
2.1784	4.20E-12
2.1928	4.60E-12
2.2072	5.04E-12
2.2216	5.52E-12
2.2361	6.04E-12
2.2511	6.63E-12
2.2661	7.27E-12
2.2812	7.96E-12
2.2969	8.74E-12
2.3126	9.59E-12
2.3282	1.05E-11
2.3445	1.15E-11
2.3608	1.27E-11
2.3771	1.39E-11
2.3934	1.52E-11
2.4104	1.67E-11
2.4267	1.83E-11
2.4436	2.01E-11
2.4605	2.20E-11
2.4781	2.41E-11
2.4956	2.65E-11
2.5132	2.90E-11
